Day,Period,optionPremium,TWTR,Strike,Time,IVlagged,rf,d1,d2,Normal Distribution of D1,Normal Distribution of D2,Black-Scholes
2015-07-14,09:52:30,3,36.509,33.5,0.0156389906,0.4443484995,0.01,1.5784806469,1.5229122232,0.9427723846,0.9361096663,3.0649071207
2015-07-14,09:52:30,1.22,36.509,35.5,0.0156389906,0.4443484995,0.01,0.5349517192,0.4793832955,0.7036583783,0.6841670125,1.4057328773
2015-07-14,09:52:30,0.62,36.509,36.5,0.0156389906,0.4443484995,0.01,0.0350353597,-0.0205330641,0.5139742274,0.4918090682,0.8164612204
2015-07-14,09:52:30,0.29,36.509,37.5,0.0156389906,0.4443484995,0.01,-0.4513680789,-0.5069365026,0.3258621429,0.3060996862,0.419957761
2015-07-14,09:52:30,0.2,36.509,38,0.0156389906,0.4443484995,0.01,-0.6897269499,-0.7452953737,0.2451829574,0.2280465886,0.286969355
2015-07-14,09:52:30,0.12,36.509,39,0.0156389906,0.4443484995,0.01,-1.1571774308,-1.2127458545,0.1235999383,0.1126135012,0.1212703989
2015-07-14,09:53:00,1.55,36.438,35,0.0156339031,0.4650588237,0.01,0.7241943119,0.6660453994,0.7655267749,0.7473089588,1.7425399229
2015-07-14,09:53:00,1.16,36.438,35.5,0.0156339031,0.4650588237,0.01,0.4802579359,0.4221090234,0.6844780024,0.663527279,1.3894733591
2015-07-14,09:53:00,0.81,36.438,36,0.0156339031,0.4650588237,0.01,0.2397333695,0.181584457,0.594731518,0.5720455762,1.0804056471
2015-07-14,09:53:00,0.55,36.438,36.5,0.0156339031,0.4650588237,0.01,0.0025264892,-0.0556224233,0.5010079223,0.4778213005,0.8179756198
2015-07-14,09:53:00,0.39,36.438,37,0.0156339031,0.4650588237,0.01,-0.2314529863,-0.2896018988,0.4084814527,0.3860604071,0.6022451189
2015-07-14,09:53:00,0.2,36.438,38,0.0156339031,0.4650588237,0.01,-0.6900728628,-0.7482217753,0.2450741839,0.2271631994,0.2991609816
2015-07-14,09:54:00,0.812,36.438,36,0.0156237281,0.4193037454,0.01,0.2599258874,0.2075150525,0.6025395289,0.5821961808,0.9995471764
2015-07-14,09:54:00,0.578,36.438,36.5,0.0156237281,0.4193037454,0.01,-0.003251033,-0.0556618679,0.4987030278,0.4778055887,0.734561489
2015-07-14,09:54:00,0.4,36.438,37,0.0156237281,0.4193037454,0.01,-0.2628472039,-0.3152580388,0.3963341755,0.376282871,0.5213334985
2015-07-14,09:54:30,0.78,36.386,36,0.0156186406,0.4179273534,0.01,0.2333001665,0.1810698795,0.5922358353,0.5718436368,0.9659372418
2015-07-14,09:55:00,1.1,36.39,35.5,0.0156135531,0.393775973,0.01,0.5310134373,0.4818094741,0.7022952662,0.6850293507,1.2417794794
2015-07-14,09:55:00,0.54,36.39,36.5,0.0156135531,0.393775973,0.01,-0.0335663699,-0.0827703332,0.48661147,0.4670170794,0.6643292935
2015-07-14,09:55:00,0.375,36.39,37,0.0156135531,0.393775973,0.01,-0.3100817387,-0.359285702,0.3782493994,0.3596906847,0.4580180849
2015-07-14,09:55:00,0.26,36.39,37.5,0.0156135531,0.393775973,0.01,-0.5828853796,-0.6320893429,0.2799852317,0.2636642493,0.3027968899
2015-07-14,09:55:00,0.07,36.39,40,0.0156135531,0.393775973,0.01,-1.8945382797,-1.943742243,0.0290767992,0.0259632709,0.019736025
2015-07-14,09:55:30,1.57,36.463,35,0.0156084656,0.4633193003,0.01,0.7390845743,0.6812003127,0.7700721785,0.7521276249,1.7587834957
2015-07-14,09:55:30,0.83,36.463,36,0.0156084656,0.4633193003,0.01,0.2524086424,0.1945243808,0.5996373896,0.5771173464,1.0915962655
2015-07-14,09:55:30,0.39,36.463,37,0.0156084656,0.4633193003,0.01,-0.2209320106,-0.2788162722,0.4125726862,0.390192913,0.608753314
2015-07-14,09:56:00,1.49,36.423,35,0.0156033781,0.40500803,0.01,0.8161168615,0.7655258981,0.7927833495,0.7780207745,1.6490694127
2015-07-14,09:56:00,0.82,36.423,36,0.0156033781,0.40500803,0.01,0.2592807184,0.2086897549,0.6022906723,0.5826547808,0.9649336925
2015-07-14,09:56:00,0.52,36.423,36.5,0.0156033781,0.40500803,0.01,-0.0133632716,-0.0639542351,0.4946689846,0.4745033336,0.7006589448
2015-07-14,09:56:00,0.385,36.423,37,0.0156033781,0.40500803,0.01,-0.2822977043,-0.3328886678,0.3888576229,0.3696091619,0.4899558852
2015-07-14,09:56:00,0.19,36.423,38,0.0156033781,0.40500803,0.01,-0.8094323003,-0.8600232638,0.2091332646,0.1948881094,0.2126681965
2015-07-14,09:57:00,1.53,36.381,35,0.0155932031,0.4091538143,0.01,0.7860253818,0.7349332208,0.7840736913,0.7688099175,1.6212333979
2015-07-14,09:57:00,0.37,36.381,37,0.0155932031,0.4091538143,0.01,-0.3016140934,-0.3527062544,0.3814731315,0.362154335,0.4807528844
2015-07-14,09:57:30,1.12,36.383,35.5,0.0155881156,0.4299651127,0.01,0.4874189488,0.4337367832,0.687019266,0.6677602038,1.2940296725
2015-07-14,09:58:00,1.12,36.385,35.5,0.0155830281,0.4017827591,0.01,0.5191373888,0.4689820437,0.6981675315,0.6804587645,1.2503034825
2015-07-14,09:58:00,0.37,36.385,37,0.0155830281,0.4017827591,0.01,-0.3060033022,-0.3561586473,0.3798010658,0.3608608793,0.4692897032
2015-07-14,09:59:30,0.38,36.41,37,0.0155677656,0.4164701891,0.01,-0.2803645475,-0.3323278879,0.3895989169,0.3698208419,0.5040554408
2015-07-14,09:59:30,0.26,36.41,37.5,0.0155677656,0.4164701891,0.01,-0.5386816653,-0.5906450057,0.2950532635,0.2773791515,0.3427903319
2015-07-14,10:00:00,0.19,36.426,38,0.0155626781,0.4441844521,0.01,-0.7329154751,-0.7883276913,0.231804992,0.2152525271,0.2654054729
2015-07-14,10:00:00,0.11,36.426,39,0.0155626781,0.4441844521,0.01,-1.2016837037,-1.2570959199,0.1147430487,0.1043594522,0.1102450088
2015-07-14,10:00:30,0.8,36.415,36,0.0155575906,0.5216340109,0.01,0.2110868976,0.1460234505,0.5835902679,0.558048562,1.1648166138
2015-07-14,10:00:30,0.07,36.415,40,0.0155575906,0.5216340109,0.01,-1.4082634497,-1.4733268968,0.0795265371,0.0703314558,0.0831382611
2015-07-14,10:01:00,0.814,36.415,36,0.0155525031,0.5118954612,0.01,0.2139002139,0.1500618972,0.5846875633,0.5596421094,1.147414814
2015-07-14,10:01:00,0.4,36.415,37,0.0155525031,0.5118954612,0.01,-0.2152930299,-0.2791313465,0.4147694318,0.3900720139,0.6734088111
2015-07-14,10:01:00,0.19,36.415,38,0.0155525031,0.5118954612,0.01,-0.6330397452,-0.6968780618,0.2633538443,0.2429395541,0.3597628347
2015-07-14,10:01:30,0.83,36.444,36,0.0155474155,0.4468048589,0.01,0.2506700354,0.194958261,0.5989653853,0.5772871883,1.049586589
2015-07-14,10:02:00,1.6,36.488,35,0.015542328,0.4039099972,0.01,0.8551009967,0.8047459923,0.8037523811,0.7895168634,1.6985211528
2015-07-14,10:02:00,0.281,36.488,37.5,0.015542328,0.4039099972,0.01,-0.5150283944,-0.5653833988,0.3032665892,0.2859065069,0.3457635379
2015-07-14,10:02:00,0.2,36.488,38,0.015542328,0.4039099972,0.01,-0.778065344,-0.8284203484,0.218265246,0.2037162433,0.2240481237
2015-07-14,10:02:30,0.87,36.502,36,0.0155372405,0.4476552033,0.01,0.2788604163,0.2230608811,0.6098240264,0.5882559382,1.0858729377
2015-07-14,10:02:30,0.42,36.502,37,0.0155372405,0.4476552033,0.01,-0.2121647164,-0.2679642516,0.4159892662,0.3943634179,0.5952606633
2015-07-14,10:03:00,0.876,36.502,36,0.015532153,0.4217216071,0.01,0.2927151994,0.2401568542,0.6151300745,0.5948956699,1.0405600095
2015-07-14,10:03:00,0.42,36.502,37,0.015532153,0.4217216071,0.01,-0.2285906762,-0.2811490215,0.409593536,0.3892980516,0.5491924249
2015-07-14,10:03:30,0.6,36.504,36.5,0.0155270655,0.4239292367,0.01,0.0314262233,-0.0213986011,0.5125351859,0.4914638447,0.7739391869
2015-07-14,10:04:00,2.55,36.511,34,0.015521978,0.412358291,0.01,1.4156409141,1.3642663366,0.9215596671,0.9137581216,2.5841108271
2015-07-14,10:04:00,0.42,36.511,37,0.015521978,0.412358291,0.01,-0.2302585207,-0.2816330982,0.4089454452,0.3891124292,0.5360818187
2015-07-14,10:04:30,0.418,36.521,37,0.0155168905,0.4444133401,0.01,-0.2048981545,-0.2602573073,0.4188258486,0.397332651,0.5969117376
2015-07-14,10:05:00,1.635,36.534,35,0.015511803,0.4304645326,0.01,0.8297935218,0.7761807187,0.7966722329,0.7811788555,1.7686042081
2015-07-14,10:05:00,0.63,36.534,36.5,0.015511803,0.4304645326,0.01,0.0470663252,-0.006546478,0.5187698169,0.4973883518,0.8008775486
2015-07-14,10:05:00,0.425,36.534,37,0.015511803,0.4304645326,0.01,-0.2067098488,-0.260322652,0.4181182326,0.3973074505,0.5774359581
2015-07-14,10:05:00,0.29,36.534,37.5,0.015511803,0.4304645326,0.01,-0.4570795282,-0.5106923314,0.3238069421,0.3047832557,0.4023634982
2015-07-14,10:05:30,0.41,36.538,37,0.0155067155,0.4261151699,0.01,-0.2073449546,-0.2604073565,0.4178702341,0.3972747845,0.5712547694
2015-07-14,10:05:30,0.15,36.538,38.5,0.0155067155,0.4261151699,0.01,-0.9562806827,-1.0093430847,0.1694652233,0.156405062,0.1712591227
2015-07-14,10:06:00,1.65,36.537,35,0.015501628,0.465042864,0.01,0.7738913975,0.7159909874,0.7805024914,0.763001543,1.8163049205
2015-07-14,10:06:00,0.43,36.537,37,0.015501628,0.465042864,0.01,-0.1858574373,-0.2437578474,0.4262782803,0.4037091843,0.6400050466
2015-07-14,10:06:30,1.65,36.542,35,0.0154965405,0.4242215348,0.01,0.8457531164,0.7929438556,0.8011547576,0.7860947328,1.7667447871
2015-07-14,10:06:30,0.9,36.542,36,0.0154965405,0.4242215348,0.01,0.3123073434,0.2594980825,0.6225965201,0.6023745194,1.0687995803
2015-07-14,10:06:30,0.42,36.542,37,0.0154965405,0.4242215348,0.01,-0.2065216226,-0.2593308835,0.4181917382,0.3976899764,0.5693134379
2015-07-14,10:07:00,0.62,36.541,36.5,0.015491453,0.4146597879,0.01,0.0505593558,-0.0010511361,0.5201616746,0.4995806575,0.7753583552
2015-07-14,10:07:00,0.425,36.541,37,0.015491453,0.4146597879,0.01,-0.2130624693,-0.2646729612,0.4156391188,0.3956307044,0.5518004948
2015-07-14,10:07:00,0.11,36.541,39,0.015491453,0.4146597879,0.01,-1.2330824614,-1.2846929532,0.1087725001,0.0994498009,0.0967144891
2015-07-14,10:07:30,1.63,36.524,35,0.0154863655,0.4603398377,0.01,0.7753511828,0.7180645478,0.7809339135,0.7636412559,1.7995250919
2015-07-14,10:07:30,0.14,36.524,38.5,0.0154863655,0.4603398377,0.01,-0.8883908023,-0.9456774373,0.1871652856,0.172156567,0.209023423
2015-07-14,10:08:00,0.84,36.488,36,0.015481278,0.4520401198,0.01,0.270266899,0.2140223569,0.6065225356,0.5847351886,1.0835861185
2015-07-14,10:08:00,0.42,36.488,37,0.015481278,0.4520401198,0.01,-0.2168732419,-0.2731177841,0.4141535656,0.3923813383,0.5957732001
2015-07-14,10:08:00,0.28,36.488,37.5,0.015481278,0.4520401198,0.01,-0.4555278708,-0.5117724129,0.3243647607,0.3044051499,0.4219953474
2015-07-14,10:08:00,0.2,36.488,38,0.015481278,0.4520401198,0.01,-0.6910214182,-0.7472659603,0.2447760407,0.2274515177,0.2895684656
2015-07-14,10:08:30,0.83,36.456,36,0.0154761905,0.4424747522,0.01,0.2590023594,0.2039570233,0.60218329,0.5808064583,1.0473971911
2015-07-14,10:08:30,0.58,36.456,36.5,0.0154761905,0.4424747522,0.01,0.0084212365,-0.0466240996,0.5033595476,0.4814064121,0.7818607877
2015-07-14,10:08:30,0.18,36.456,38,0.0154761905,0.4424747522,0.01,-0.7232283816,-0.7782737177,0.2347697924,0.2182038331,0.2683050392
2015-07-14,10:09:00,1.54,36.444,35,0.015471103,0.4280544992,0.01,0.788857646,0.7356149909,0.7849023936,0.7690174815,1.6935348001
2015-07-14,10:09:00,0.07,36.444,40,0.015471103,0.4280544992,0.01,-1.7191200727,-1.7723627277,0.0427962553,0.0381671824,0.0332156097
2015-07-14,10:10:00,1.55,36.41,35,0.015460928,0.500550086,0.01,0.6681762399,0.6059368512,0.7479894499,0.7277216563,1.7679755345
2015-07-14,10:10:00,0.8,36.41,36,0.015460928,0.500550086,0.01,0.2155548768,0.153315488,0.585332634,0.5609252563,1.1217738088
2015-07-14,10:10:00,0.55,36.41,36.5,0.015460928,0.500550086,0.01,-0.0060623726,-0.0683017614,0.497581478,0.472772711,0.8634054265
2015-07-14,10:10:30,1.962,36.404,34.5,0.0154558405,0.40990806,0.01,1.0826520435,1.0316916502,0.8605185511,0.8488917049,2.0440796828
2015-07-14,10:10:30,1.13,36.404,35.5,0.0154558405,0.40990806,0.01,0.5219543996,0.4709940063,0.6991489597,0.6811774925,1.2737549574
2015-07-14,10:10:30,0.38,36.404,37,0.0154558405,0.40990806,0.01,-0.2901511101,-0.3411115034,0.3858503183,0.3665098208,0.4877273998
2015-07-14,10:10:30,0.16,36.404,38,0.0154558405,0.40990806,0.01,-0.8134643219,-0.8644247152,0.207975947,0.1936773104,0.2125560019
2015-07-14,10:11:00,0.79,36.413,36,0.015450753,0.42307498,0.01,0.2461406117,0.1935519441,0.5972133068,0.5767366352,0.98701699
2015-07-14,10:11:00,0.37,36.413,37,0.015450753,0.42307498,0.01,-0.2748646825,-0.32745335,0.3917101008,0.3716625105,0.5139515614
2015-07-14,10:11:30,1.55,36.45,35,0.0154456654,0.4069561767,0.01,0.8309520485,0.7803752941,0.7969996407,0.7824149972,1.6703413965
2015-07-14,10:11:30,0.82,36.45,36,0.0154456654,0.4069561767,0.01,0.2739594674,0.223382713,0.6079421147,0.5883811713,0.9810393187
2015-07-14,10:12:00,0.38,36.481,37,0.0154405779,0.38833245,0.01,-0.2654211247,-0.3136753623,0.3953425322,0.3768838075,0.479943016
2015-07-14,10:12:30,0.41,36.508,37,0.0154354904,0.4140465873,0.01,-0.2315089921,-0.2829499949,0.4084597002,0.3886075847,0.5357853192
2015-07-14,10:13:00,0.28,36.518,37.5,0.0154304029,0.4283302036,0.01,-0.4692228268,-0.5224296504,0.3194551854,0.3006856081,0.3918939126
2015-07-14,10:13:30,0.41,36.516,37,0.0154253154,0.4472880757,0.01,-0.2064726859,-0.2620252805,0.4182108493,0.396650976,0.5975649195
2015-07-14,10:13:30,0.18,36.516,38,0.0154253154,0.4472880757,0.01,-0.6865267194,-0.7420793139,0.2461905106,0.2290196411,0.2884886426
2015-07-14,10:14:00,1.6,36.52,35,0.0154202279,0.4424780041,0.01,0.8039826939,0.7490365672,0.7892965151,0.7730824172,1.7713961963
2015-07-14,10:14:00,0.06,36.52,40,0.0154202279,0.4424780041,0.01,-1.6262412497,-1.6811873764,0.0519491721,0.0463632624,0.0429392228
2015-07-14,10:14:30,0.59,36.511,36.5,0.0154151404,0.4805603775,0.01,0.0374664921,-0.0221987906,0.5149434716,0.4911446912,0.8770830894
2015-07-14,10:15:00,0.4,36.503,37,0.0154100529,0.4029996531,0.01,-0.2422279188,-0.2922551812,0.4043017815,0.3850457619,0.5137299933
2015-07-14,10:16:00,1.187,36.497,35.5,0.0153998779,0.4225072429,0.01,0.5574104775,0.5049789154,0.7113764958,0.6932131774,1.3578296409
2015-07-14,10:16:00,0.855,36.497,36,0.0153998779,0.4225072429,0.01,0.2906581358,0.2382265737,0.6143436037,0.5941473163,1.0356887922
2015-07-14,10:16:30,1.58,36.484,35,0.0153947904,0.3914014619,0.01,0.8825344486,0.8339710207,0.8112560703,0.7978513429,1.6773681003
2015-07-14,10:16:30,0.1,36.484,39,0.0153947904,0.3914014619,0.01,-1.3457593415,-1.3943227693,0.0891900709,0.0816100791,0.0717074084
2015-07-14,10:17:00,1.18,36.483,35.5,0.0153897029,0.4583354055,0.01,0.5115129247,0.4546540154,0.6955040297,0.6753209159,1.403870229
2015-07-14,10:17:30,0.58,36.483,36.5,0.0153846154,0.3886207848,0.01,0.0176282143,-0.0305742616,0.5070322758,0.4878045344,0.6959320111
2015-07-14,10:18:30,0.07,36.48,40,0.0153744404,0.4058972486,0.01,-1.8020541777,-1.8523828838,0.035768441,0.0319854307,0.0256121897
2015-07-14,10:19:00,0.57,36.482,36.5,0.0153693529,0.6191416878,0.01,0.0339544088,-0.0428025638,0.5135432469,0.4829294601,1.1108683757
2015-07-14,10:19:30,1.57,36.47,35,0.0153642654,0.3993453385,0.01,0.8590055295,0.809505607,0.8048312673,0.7908878105,1.6753756188
2015-07-14,10:20:30,0.39,36.487,37,0.0153540904,0.3862588293,0.01,-0.2645724462,-0.3124344047,0.3956694243,0.3773552034,0.4767913535
2015-07-14,10:21:00,1.6,36.499,35,0.0153490028,0.4196677258,0.01,0.8355327555,0.7835396624,0.7982910939,0.7833448639,1.7239643226
2015-07-14,10:21:00,0.25,36.499,37.5,0.0153490028,0.4196677258,0.01,-0.491429488,-0.5434225811,0.3115613561,0.2934194408,0.3701376622
2015-07-14,10:21:30,1.64,36.548,35,0.0153439153,0.4097202268,0.01,0.8811376591,0.8303853856,0.8108783418,0.7968395371,1.7508768321
2015-07-14,10:21:30,0.875,36.548,36,0.0153439153,0.4097202268,0.01,0.3260713528,0.2753190793,0.6278148146,0.6084644463,1.0440165643
2015-07-14,10:21:30,0.4,36.548,37,0.0153439153,0.4097202268,0.01,-0.2137857279,-0.2645380013,0.4153570776,0.3956826933,0.5424570368
2015-07-14,10:21:30,0.26,36.548,37.5,0.0153439153,0.4097202268,0.01,-0.4782668913,-0.5290191648,0.3162301291,0.2983960776,0.369442676
2015-07-14,10:22:00,2.6,36.569,34,0.0153388278,0.4028048052,0.01,1.4881142386,1.4382268548,0.9316396155,0.924815151,2.63023669
2015-07-14,10:22:00,1.65,36.569,35,0.0153388278,0.4028048052,0.01,0.907054767,0.8571673832,0.8178110818,0.8043238072,1.7595179531
2015-07-14,10:22:00,1.25,36.569,35.5,0.0153388278,0.4028048052,0.01,0.6227216568,0.572834273,0.7332662757,0.7166215446,1.3786515129
2015-07-14,10:22:00,0.9,36.569,36,0.0153388278,0.4028048052,0.01,0.3423653642,0.2924779804,0.6339620247,0.6150394033,1.0453347339
2015-07-14,10:22:00,0.605,36.569,36.5,0.0153388278,0.4028048052,0.01,0.0658761783,0.0159887945,0.5262617968,0.5063783344,0.7648932725
2015-07-14,10:22:00,0.415,36.569,37,0.0153388278,0.4028048052,0.01,-0.2068511331,-0.2567385169,0.4180630606,0.3986903179,0.5388688425
2015-07-14,10:22:00,0.1,36.569,39,0.0153388278,0.4028048052,0.01,-1.2621025708,-1.3119899546,0.1034559402,0.094761762,0.0881383936
2015-07-14,10:22:30,0.59,36.541,36.5,0.0153337403,0.4190647241,0.01,0.050535444,-0.0013571232,0.5201521474,0.4994585863,0.7794363794
2015-07-14,10:22:30,0.27,36.541,37.5,0.0153337403,0.4190647241,0.01,-0.4703228181,-0.5222153854,0.3190621987,0.3007601875,0.3820740569
2015-07-14,10:23:00,0.41,36.533,37,0.0153286528,0.4131104141,0.01,-0.2197728372,-0.2709195984,0.4130240376,0.3932264356,0.5418591009
2015-07-14,10:23:30,0.27,36.551,37.5,0.0153235653,0.4213822407,0.01,-0.4623786827,-0.5145409116,0.3219048918,0.3034369324,0.3888042544
2015-07-14,10:23:30,0.1,36.551,39,0.0153235653,0.4213822407,0.01,-1.2142774037,-1.2664396325,0.1123209057,0.1026778646,0.1016182782
2015-07-14,10:23:30,0.07,36.551,40,0.0153235653,0.4213822407,0.01,-1.6996440865,-1.7518063154,0.0445989462,0.039903559,0.0342382922
2015-07-14,10:25:00,1.25,36.561,35.5,0.0153083028,0.5209116575,0.01,0.491529711,0.4270790169,0.6884740783,0.6653391122,1.5553777671
2015-07-14,10:25:00,0.41,36.561,37,0.0153083028,0.5209116575,0.01,-0.1505924065,-0.2150431006,0.4401486259,0.4148668576,0.7445498378
2015-07-14,10:25:00,0.27,36.561,37.5,0.0153083028,0.5209116575,0.01,-0.3588604558,-0.4233111498,0.3598497418,0.3360341302,0.5571154212
2015-07-14,10:25:30,0.61,36.572,36.5,0.0153032153,0.4134565916,0.01,0.0670947975,0.0159476681,0.5267468822,0.5063619294,0.7848047095
2015-07-14,10:25:30,0.28,36.572,37.5,0.0153032153,0.4134565916,0.01,-0.4613546521,-0.5125017815,0.3222720904,0.3041499369,0.3822575483
2015-07-14,10:25:30,0.06,36.572,40,0.0153032153,0.4134565916,0.01,-1.7231756355,-1.7743227649,0.0424283842,0.0380048886,0.0317279445
2015-07-14,10:26:00,0.881,36.571,36,0.0152981278,0.4716724521,0.01,0.30153614,0.2431970495,0.6184971521,0.5960736238,1.1636914128
2015-07-14,10:26:00,0.27,36.571,37.5,0.0152981278,0.4716724521,0.01,-0.39820042,-0.4565395105,0.3452412282,0.3240010328,0.4776368112
2015-07-14,10:26:30,1.709,36.617,35,0.0152930403,0.4038868284,0.01,0.932290589,0.8823439112,0.824406815,0.8112045714,1.7994860379
2015-07-14,10:26:30,1.26,36.617,35.5,0.0152930403,0.4038868284,0.01,0.6482950238,0.598348346,0.741602924,0.725196238,1.4147446325
2015-07-14,10:26:30,0.946,36.617,36,0.0152930403,0.4038868284,0.01,0.368271555,0.3183248772,0.6436646199,0.6248807421,1.076800684
2015-07-14,10:26:30,0.643,36.617,36.5,0.0152930403,0.4038868284,0.01,0.0921106022,0.0421639244,0.5366949175,0.5168159894,0.7912588065
2015-07-14,10:26:30,0.433,36.617,37,0.0152930403,0.4038868284,0.01,-0.180292942,-0.2302396198,0.4284612982,0.4089527883,0.5600280406
2015-07-14,10:26:30,0.19,36.617,38,0.0152930403,0.4038868284,0.01,-0.7142272947,-0.7641739725,0.2375433208,0.2223817874,0.248908097
2015-07-14,10:26:30,0.14,36.617,38.5,0.0152930403,0.4038868284,0.01,-0.9759480366,-1.0258947144,0.1645451078,0.1524706072,0.1559274878
2015-07-14,10:27:00,1.77,36.677,35,0.0152879528,0.417179569,0.01,0.9360838158,0.8845018728,0.8253849824,0.811787324,1.8644320263
2015-07-14,10:27:00,0.66,36.677,36.5,0.0152879528,0.417179569,0.01,0.1225394507,0.0709575077,0.5487640979,0.5282842129,0.8475947012
2015-07-14,10:27:00,0.446,36.677,37,0.0152879528,0.417179569,0.01,-0.1412282799,-0.1928102229,0.4438448029,0.4235537985,0.6098009597
2015-07-14,10:27:00,0.21,36.677,38,0.0152879528,0.417179569,0.01,-0.6582356959,-0.709817639,0.2551933454,0.2389086147,0.2825867875
2015-07-14,10:27:30,0.67,36.704,36.5,0.0152828653,0.4157425483,0.01,0.137113945,0.0857182354,0.554529635,0.5341547971,0.8597850449
2015-07-14,10:27:30,0.46,36.704,37,0.0152828653,0.4157425483,0.01,-0.1276095538,-0.1790052634,0.449228985,0.4289667844,0.619155119
2015-07-14,10:27:30,0.315,36.704,37.5,0.0152828653,0.4157425483,0.01,-0.3887796097,-0.4401753192,0.3487195928,0.3299050669,0.4298544926
2015-07-14,10:28:00,1.824,36.721,35,0.0152777778,0.4082774406,0.01,0.979439037,0.9289745947,0.8363184516,0.8235488737,1.8906426448
2015-07-14,10:28:00,1.38,36.721,35.5,0.0152777778,0.4082774406,0.01,0.6983572624,0.6478928201,0.7575231017,0.7414728625,1.4987403498
2015-07-14,10:28:00,0.46,36.721,37,0.0152777778,0.4082774406,0.01,-0.1217294024,-0.1721938447,0.4515566633,0.4316425684,0.6132769956
2015-07-14,10:28:00,0.32,36.721,37.5,0.0152777778,0.4082774406,0.01,-0.387719072,-0.4381835143,0.3491119701,0.3306266291,0.4231361359
2015-07-14,10:28:00,0.22,36.721,38,0.0152777778,0.4082774406,0.01,-0.650185596,-0.7006500383,0.257786172,0.2417607214,0.2806620585
2015-07-14,10:28:30,1,36.739,36,0.0152726903,0.4242582118,0.01,0.4166840106,0.3642530241,0.6615452244,0.6421654624,1.1900838154
2015-07-14,10:28:30,0.462,36.739,37,0.0152726903,0.4242582118,0.01,-0.1058881552,-0.1583191418,0.457835546,0.4371026627,0.6500914369
2015-07-14,10:28:30,0.319,36.739,37.5,0.0152726903,0.4242582118,0.01,-0.3619012731,-0.4143322596,0.3587129043,0.3393153957,0.4563692493
2015-07-14,10:28:30,0.22,36.739,38,0.0152726903,0.4242582118,0.01,-0.6145233889,-0.6669543754,0.2694347612,0.2524006384,0.3090041582
2015-07-14,10:29:00,1.4,36.751,35.5,0.0152676028,0.4145797303,0.01,0.7046662345,0.6534398753,0.7594910155,0.7432636305,1.5302236088
